movieId,title,genres,tmdbId
104339,In a World... (2013),Comedy,157360.0
104875,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi,115199.0
105540,"All Dogs Christmas Carol, An (1998)",Animation|Children|Comedy|Musical,51985.0
105746,UnHung Hero (2013),Documentary,173495.0
106594,Red Flag (2012),Comedy|Drama|Romance,137312.0
106927,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi,39260.0
107951,Hunting Elephants (2013),Comedy|Crime,204810.0
108078,Chinese Puzzle (Casse-tête chinois) (2013),Comedy|Romance,206408.0
108949,"Art of the Steal, The (2013)",Crime,209247.0
109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action|Comedy|Crime,146375.0
109596,Wrinkles (Arrugas) (2011),Animation|Drama,85444.0
111146,Alpha and Omega 3: The Great Wolf Games (2014),Action|Adventure|Animation|Children|Comedy,258096.0
113252,Housebound (2014),Comedy|Horror|Thriller,253306.0
113453,Let's Be Cops (2014),Comedy|Crime,193893.0
115111,Ward 13 (2003),Action|Animation|Comedy|Horror,48585.0
116718,Volga - Volga (1938),Comedy|Musical,37133.0
116738,DeadHeads (2011),Adventure|Comedy|Horror,77067.0
116817,Rudderless (2014),Comedy|Drama,244403.0
117109,Too Many Cooks (2014),Comedy,301566.0
118270,Hellbenders (2012),Comedy|Horror|Thriller,123107.0
118530,Fans (1999),Comedy,42441.0
118572,The Mule (2014),Comedy|Crime|Drama,253272.0
118834,National Lampoon's Bag Boy (2007),Comedy,24388.0
118862,Closer to the Moon (2013),Comedy|Drama,137347.0
118894,Scooby-Doo! Abracadabra-Doo (2010),Animation|Children|Mystery,32916.0
119714,Corner Gas: The Movie (2014),Comedy,298533.0
120813,Patton Oswalt: My Weakness Is Strong (2009),Comedy,27317.0
121007,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi,14749.0
121097,To Grandmother's House We Go (1992),Adventure|Children|Comedy,50327.0
121338,Carry on Cabby (1963),Adventure|Comedy|Romance,19254.0
121342,Carry on Cruising (1962),Comedy|Romance,26190.0
121469,Killer Movie (2008),Comedy|Horror|Mystery|Thriller,14862.0
121781,Stuart Little 3: Call of the Wild (2005),Animation|Children|Comedy|Fantasy,30178.0
122092,Guy X (2005),Comedy|War,14407.0
124273,Kevin Smith: Too Fat For 40 (2010),Comedy,48132.0
124404,"Snowflake, the White Gorilla (2011)",Adventure|Animation|Children|Comedy,85439.0
125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy,27850.0
125974,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy,34560.0
126088,A Flintstones Christmas Carol (1994),Animation|Children|Comedy,48874.0
126577,"Daddy, I'm A Zombie (2012)",Animation|Comedy|Fantasy,89247.0
126921,The Fox and the Hound 2 (2006),Adventure|Animation|Children|Comedy,9948.0
127052,Operation 'Y' & Other Shurik's Adventures (1965),Comedy|Crime|Romance,20875.0
127134,A Walk in the Woods (2015),Adventure|Comedy|Drama,232572.0
128087,Trinity and Sartana Are Coming (1972),Comedy|Western,102959.0
128089,Kevin Hart: I'm a Grown Little Man (2009),Comedy,27866.0
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),Comedy,251016.0
128594,Boy Meets Girl (2015),Comedy|Drama|Romance,263105.0
128852,Chris Rock: Bigger & Blacker (1999),Comedy,17870.0
128944,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi,11425.0
128968,Stitch! The Movie (2003),Animation|Children|Comedy,15567.0
129011,Eddie Izzard: Glorious (1997),Comedy,13590.0
129354,Focus (2015),Comedy|Crime|Drama|Romance,256591.0
130452,While We're Young (2014),Comedy|Drama,252512.0
130518,The Amazing Screw-On Head (2006),Action|Adventure|Animation|Comedy|Sci-Fi,213110.0
130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,228161.0
131098,Saving Santa (2013),Animation|Children|Comedy,238302.0
131104,The Brain (1969),Comedy|Crime,33436.0
131130,Tom and Jerry: A Nutcracker Tale (2007),Animation|Comedy,24696.0
131439,Kill Me Three Times (2014),Thriller,237756.0
131610,Willy/Milly (1986),Comedy|Fantasy,46836.0
131826,Iliza Shlesinger: Freezing Hot (2015),Comedy,320996.0
132153,Buzzard (2015),Comedy|Drama|Horror,253303.0
132422,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,278316.0
132496,Danny Collins (2015),Comedy|Drama,256924.0
132584,The Even Stevens Movie (2003),Children|Comedy,50794.0
132800,Welcome to Me (2014),Comedy|Drama,284537.0
133712,Office Romance (1977),Comedy|Romance,31139.0
133867,Barely Lethal (2015),Action|Adventure|Comedy,248574.0
133879,Carry On Don't Lose Your Head (1966),Comedy,5061.0
134004,What Love Is (2007),Comedy|Romance,25973.0
134334,Phir Hera Pheri (2006),Comedy,20359.0
134847,Ghost Graduation (2012),Comedy,86541.0
135777,Golmaal (2006),Children|Comedy,19670.0
135937,The Silence of the Hams (1994),Comedy|Thriller,10450.0
136341,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy,16390.0
136353,Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy,12902.0
136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,119321.0
136359,Scooby-Doo Goes Hollywood (1979),Animation|Children|Comedy,36972.0
136503,Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy,60293.0
136834,The Eye: Infinity (2005),Horror,33723.0
139157,Massu Engira Maasilamani (2015),Comedy|Horror|Thriller,329134.0
139640,Ooops! Noah is Gone... (2015),Animation,326215.0
139994,Fracchia contro Dracula (1985),Comedy|Horror,30459.0
140133,Hollywood Chainsaw Hookers (1988),Comedy|Horror,27412.0
140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",Animation|Comedy|Sci-Fi,278604.0
140541,The Electric Hotel (1908),Animation|Comedy|Sci-Fi,143634.0
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy|Documentary,343295.0
140711,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,261392.0
141513,Fort Tilden (2014),Comedy,253255.0
141544,Turbo Kid (2015),Action|Adventure|Sci-Fi,310135.0
141646,The Unauthorized Saved by the Bell Story (2014),Comedy|Drama,287241.0
141830,Unbelievable Adventures of Italians in Russia (1974),Adventure|Comedy,57778.0
141928,Bloodsucking Bastards (2015),Comedy|Horror,317981.0
142196,Cornered! (2009),Comedy|Horror,32285.0
142444,The Editor (2015),Comedy|Horror|Mystery,285840.0
142550,Ryuzo and the Seven Henchmen (2015),Action|Comedy,315841.0
142831,Garam Masala (2005),Comedy,19636.0
143031,Jump In! (2007),Comedy|Drama|Romance,13968.0
143559,L.A. Slasher (2015),Comedy|Crime|Fantasy,323792.0
144222,Bros Before Hos (2013),Comedy,230211.0
145491,Our Lips Are Sealed (2000),Children|Comedy|Drama,34729.0
146244,Dil To Pagal Hai (1997),Comedy|Drama|Romance,13986.0
146684,Cosmic Scrat-tastrophe (2015),Animation|Children|Comedy,367326.0
146986,Le Maître d'école (1981),Comedy,53179.0
147410,A Perfect Day (2015),Comedy|Drama,321751.0
147936,The Lord's Lantern in Budapest (1999),Comedy|Drama,104515.0
148632,Applesauce (2015),Comedy,333088.0
148775,Wizards of Waverly Place: The Movie (2009),Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,26736.0
149350,Lumberjack Man (2015),Comedy|Horror,356486.0
149352,Daddy's Home (2015),Comedy,274167.0
149508,Spellbound (2011),Comedy|Romance,92499.0
149566,Unicorn City (2012),Comedy|Romance,102051.0
150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,32643.0
153386,Long Live Ghosts! (1977),Children|Comedy|Fantasy,46632.0
153408,Tears for Sale (2008),Comedy|Drama|Fantasy,16403.0
155589,Noin 7 veljestä (1968),(no genres listed),55495.0
156781,Jimmy Carr: Telling Jokes (2009),Comedy,24784.0
157296,Finding Dory (2016),Adventure|Animation|Comedy,127380.0
157775,Tenchi Muyô! In Love (1996),Animation|Comedy,34935.0
158398,World of Glory (1991),Comedy,44238.0
158882,All Yours (2016),Comedy|Drama|Romance,387398.0
159069,Comedy of the Strict Regime (1993),Comedy,83501.0
160567,Mike & Dave Need Wedding Dates (2016),Comedy,316023.0
163527,Comedy Central Roast of David Hasselhoff (2010),Comedy,296193.0
164200,Storks (2016),Animation|Children|Comedy,332210.0
164226,Maximum Ride (2016),Action|Adventure|Comedy|Fantasy|Sci-Fi|Thriller,339116.0
164707,Go Figure (2005),Children|Comedy|Drama,55504.0
167018,Why Him? (2016),Comedy,356305.0
167380,A Dog's Purpose (2017),Comedy|Drama,381289.0
167772,The Spirit of Christmas (1995),Animation|Comedy,16487.0
167854,"Dana Carvey: Straight White Male, 60 (2016)",Comedy,423122.0
169912,Denis Leary: No Cure for Cancer (1993),Comedy,26797.0
170837,Life-Size (2000),Children|Comedy|Fantasy,36968.0
170993,Mini's First Time (2006),Comedy|Crime|Drama,15314.0
171751,Munna bhai M.B.B.S. (2003),Comedy,19625.0
171811,Embassy (2013),Comedy|Sci-Fi|War,256608.0
172321,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004),Comedy,263029.0
173253,Vir Das: Abroad Understanding (2017),Comedy,454361.0
174681,"Oh, Hello: On Broadway (2017)",Comedy,460822.0
176621,Boniface's Holiday (1965),Animation|Children|Comedy|Romance,77557.0
176805,Little Boxes (2017),Comedy|Drama,390407.0
177185,Maz Jobrani: Immigrant (2017),Comedy,468366.0
177765,Coco (2017),Adventure|Animation|Children,354912.0
179211,Christina P: Mother Inferior (2017),Comedy,480409.0
181065,Jack Whitehall: At Large (2017),Comedy,479269.0
182293,Hare-um Scare-um (1939),Animation|Children|Comedy,152047.0
182297,Porky in Wackyland (1938),Animation|Comedy|Fantasy,128756.0
182299,Porky's Hare Hunt (1938),Animation|Children|Comedy,188763.0
182731,Pixel Perfect (2004),Children|Comedy|Sci-Fi,124117.0
184349,Elsa & Fred (2005),Comedy|Drama|Romance,22916.0
184791,Fred Armisen: Standup for Drummers (2018),Comedy,502616.0
68,French Twist (Gazon maudit) (1995),Comedy|Romance,4482.0
81,Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance,400.0
85,Angels and Insects (1995),Drama|Romance,8447.0
116,Anne Frank Remembered (1995),Documentary,51352.0
581,"Celluloid Closet, The (1995)",Documentary,32562.0
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,4307.0
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,21588.0
766,I Shot Andy Warhol (1996),Drama,26890.0
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,26933.0
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,11229.0
1116,"Single Girl, A (Fille seule, La) (1995)",Drama,102461.0
1144,"Line King: The Al Hirschfeld Story, The (1996)",Documentary,124829.0
1366,"Crucible, The (1996)",Drama,20539.0
1411,Hamlet (1996),Crime|Drama|Romance,10549.0
251,"Hunted, The (1995)",Action,32631.0
384,Bad Company (1995),Action|Crime|Drama,40480.0
464,Hard Target (1993),Action|Adventure|Crime|Thriller,2019.0
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,8850.0
1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror,763.0
1321,"American Werewolf in London, An (1981)",Comedy|Horror|Thriller,814.0
1337,"Body Snatcher, The (1945)",Drama|Horror|Thriller,30346.0
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",Drama|Horror|Sci-Fi,229.0
1747,Wag the Dog (1997),Comedy,586.0
1760,Spice World (1997),Comedy,6116.0
1771,Night Flier (1997),Horror,12238.0
1974,Friday the 13th (1980),Horror|Mystery|Thriller,4488.0
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,10283.0
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,9314.0
2122,Children of the Corn (1984),Horror|Thriller,10823.0
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,11837.0
2287,Them! (1954),Horror|Sci-Fi|Thriller,11071.0
2298,Strangeland (1998),Thriller,27791.0
2419,Extremities (1986),Drama|Thriller,44326.0
2456,"Fly II, The (1989)",Horror|Sci-Fi,10344.0
2518,Night Shift (1982),Comedy,14742.0
2522,Airport '77 (1977),Drama,7227.0
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,9460.0
2651,Frankenstein Meets the Wolf Man (1943),Horror,3076.0
2782,Pit and the Pendulum (1961),Horror,28501.0
2784,"Masque of the Red Death, The (1964)",Horror,25319.0
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller,10768.0
2817,Aces: Iron Eagle III (1992),Action,2038.0
2868,Fright Night Part II (1988),Horror,18086.0
2992,Rawhead Rex (1986),Horror|Thriller,13511.0
3013,Bride of Re-Animator (1990),Comedy|Horror,18111.0
3017,Creepshow 2 (1987),Horror,16288.0
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,1694.0
3031,Repossessed (1990),Comedy,11510.0
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,9946.0
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,15515.0
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,28216.0
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,9367.0
3550,The Hunger (1983),Horror,11654.0
3563,"Crow: Salvation, The (2000)",Action|Horror,9456.0
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,12476.0
3708,Firestarter (1984),Horror|Thriller,11495.0
3727,Near Dark (1987),Horror|Western,11879.0
3768,Braddock: Missing in Action III (1988),Action|War,27352.0
3810,White Sands (1992),Drama|Thriller,19380.0
3840,Pumpkinhead (1988),Horror,26515.0
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,10480.0
4092,Cherry 2000 (1987),Romance|Sci-Fi,15785.0
4109,Flowers in the Attic (1987),Drama|Thriller,15658.0
4214,Revenge of the Nerds (1984),Comedy,14052.0
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,9290.0
4304,Startup.com (2001),Documentary,14268.0
4316,Ice Castles (1978),Drama,50541.0
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller,11713.0
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,2210.0
4599,Great Balls of Fire! (1989),Drama,11465.0
4624,Meet the Feebles (1989),Animation|Comedy|Musical,8216.0
4645,Cure (1997),Crime|Horror|Thriller,36095.0
4661,Sea of Love (1989),Crime|Drama|Thriller,12150.0
4678,UHF (1989),Comedy,11959.0
4774,Big Trouble (2002),Comedy|Crime,2185.0
4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller,43860.0
4850,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi,16767.0
4909,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi,12472.0
4987,Spacehunter: Adventures in the Forbidden Zone (1983),Action|Adventure|Sci-Fi,26978.0
5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),Horror,7219.0
5294,Frailty (2001),Crime|Drama|Thriller,12149.0
5346,Wild Orchid (1990),Drama|Romance,5203.0
5438,Men at Work (1990),Action|Comedy,10169.0
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,8665.0
5500,Top Secret! (1984),Comedy,8764.0
5588,"Hills Have Eyes, The (1977)",Horror,12262.0
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,18983.0
5650,Strange Brew (1983),Comedy,12921.0
5749,Ghost Story (1981),Drama|Horror,24634.0
6203,Life Stinks (1991),Comedy,6524.0
6219,"Hunted, The (2003)",Action|Drama|Thriller,10632.0
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,11299.0
6327,"Decade Under the Influence, A (2003)",Documentary,38868.0
6375,Gigantic (A Tale of Two Johns) (2002),Documentary,30055.0
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,29425.0
6461,"Unforgiven, The (1960)",Drama|Western,6643.0
6620,American Splendor (2003),Comedy|Drama,2771.0
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,18573.0
6638,Valley Girl (1983),Comedy|Romance,19053.0
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,20815.0
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,8408.0
6744,Once Bitten (1985),Comedy|Horror,19064.0
6820,Ginger Snaps (2000),Drama|Horror|Thriller,9871.0
6963,Devil's Playground (2002),Documentary,30068.0
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War,20043.0
7308,King Solomon's Mines (1985),Adventure|Comedy,9838.0
7492,Martin (1977),Drama|Horror,26517.0
7561,Paperhouse (1988),Fantasy|Horror|Thriller,41965.0
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,31965.0
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,11474.0
8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller,5916.0
8147,Charly (1968),Drama|Sci-Fi,29146.0
8266,Purple Rain (1984),Drama|Musical,13763.0
8426,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi,33441.0
8501,"Hitcher, The (1986)",Action|Thriller,9542.0
8507,Freaks (1932),Crime|Drama|Horror,136.0
8581,Pirates of Silicon Valley (1999),Documentary|Drama,3293.0
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,11075.0
27873,Metallica: Some Kind of Monster (2004),Documentary,11401.0
2114,"Outsiders, The (1983)",Drama,227.0
2398,Miracle on 34th Street (1947),Comedy|Drama,11881.0
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,4688.0
2103,Tall Tale (1995),Adventure|Children|Fantasy|Western,41841.0
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,332.0
1529,Nowhere (1997),Comedy|Drama,1811.0
1659,Hurricane Streets (1997),Drama,125052.0
2280,Clay Pigeons (1998),Crime,26618.0
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,1946.0
3071,Stand and Deliver (1988),Comedy|Drama,29154.0
4732,Bubble Boy (2001),Comedy,9683.0
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,299.0
5027,Another 48 Hrs. (1990),Action|Comedy|Crime|Drama|Thriller,11595.0
5246,Smokey and the Bandit II (1980),Action|Comedy,12705.0
5247,Smokey and the Bandit (1977),Action|Comedy,11006.0
5792,Roger Dodger (2002),Comedy|Drama,13441.0
6288,Better Luck Tomorrow (2002),Crime|Drama,14290.0
6367,Down with Love (2003),Comedy|Romance,10720.0
1296,"Room with a View, A (1986)",Drama|Romance,11257.0
1942,All the King's Men (1949),Drama,25430.0
3819,Tampopo (1985),Comedy,11830.0
5109,Return to Never Land (2002),Adventure|Animation|Children,16690.0
5420,Windtalkers (2002),Action|Drama|War,12100.0
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,16523.0
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,27022.0
1290,Some Kind of Wonderful (1987),Drama|Romance,15143.0
1958,Terms of Endearment (1983),Comedy|Drama,11050.0
2262,About Last Night... (1986),Comedy|Drama|Romance,18169.0
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,10945.0
3244,"Goodbye Girl, The (1977)",Comedy|Romance,14741.0
5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance,9026.0
6183,Pillow Talk (1959),Comedy|Musical|Romance,4952.0
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,16563.0
233,Exotica (1994),Drama,20156.0
2337,Velvet Goldmine (1998),Drama,1808.0
3179,Angela's Ashes (1999),Drama,10397.0
1702,Flubber (1997),Children|Comedy|Fantasy,9574.0
4873,Waking Life (2001),Animation|Drama|Fantasy,9081.0
7367,"Ladykillers, The (2004)",Comedy|Crime,5516.0
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance,2266.0
57522,First Sunday (2008),Comedy|Crime,14423.0
58972,Nim's Island (2008),Adventure|Comedy|Fantasy,10488.0
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy,13335.0
62553,"Secret Life of Bees, The (2008)",Drama,12837.0
64114,Fireproof (2008),Drama|Romance,14438.0
65088,Bedtime Stories (2008),Adventure|Children|Comedy,10202.0
65577,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy,10199.0
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,14560.0
69140,Sweeney Todd (2006),Crime|Drama|Horror|Thriller,37924.0
70728,Bronson (2009),Action|Comedy|Drama|Thriller,18533.0
77206,Diary of a Wimpy Kid (2010),Children|Comedy,33217.0
77427,"Human Centipede, The (First Sequence) (2009)",Horror,37169.0
79572,Ramona and Beezus (2010),Children|Comedy,38843.0
80572,I'm Still Here (2010),Comedy|Drama,43939.0
80586,Flipped (2010),Comedy|Drama|Romance,43949.0
81156,Jackass 3D (2010),Action|Comedy|Documentary,16290.0
81819,Biutiful (2010),Drama,45958.0
86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,60307.0
86815,Soul Surfer (2011),Action|Drama,43959.0
87194,The Way (2010),Adventure|Comedy|Drama,59468.0
88108,Monte Carlo (2011),Adventure|Comedy|Romance,59860.0
90890,Jack and Jill (2011),Comedy,71880.0
91126,War Horse (2011),Drama|War,57212.0
91653,We Bought a Zoo (2011),Comedy|Drama,74465.0
91671,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy,55301.0
91976,"Grey, The (2012)",Action|Drama,75174.0
96728,"Master, The (2012)",Drama,68722.0
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,147538.0
106766,Inside Llewyn Davis (2013),Drama,86829.0
116799,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance,171274.0
132046,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi,158852.0
134881,Love & Mercy (2014),Drama,271714.0
938,Gigi (1958),Musical,17281.0
1833,Mercury Rising (1998),Action|Drama|Thriller,8838.0
2040,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy,29228.0
2325,Orgazmo (1997),Comedy,8675.0
2551,Dead Ringers (1988),Drama|Horror|Thriller,9540.0
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,10210.0
2837,Bedrooms & Hallways (1998),Comedy|Romance,40694.0
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,46435.0
3325,"Next Best Thing, The (2000)",Comedy|Drama,1831.0
3719,Love's Labour's Lost (2000),Comedy|Romance,51333.0
3746,Butterfly (La lengua de las mariposas) (1999),Drama,31023.0
4476,Big Business (1988),Comedy,12710.0
4663,She's Out of Control (1989),Comedy,47045.0
4676,Troop Beverly Hills (1989),Comedy,22102.0
4740,Maybe Baby (2000),Comedy|Romance,13966.0
4912,Funny Girl (1968),Drama|Musical|Romance,16085.0
4941,Flash Gordon (1980),Action|Adventure|Sci-Fi,3604.0
5460,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy,59387.0
6012,"Guy Thing, A (2003)",Comedy|Romance,9582.0
6030,Girls! Girls! Girls! (1962),Comedy|Musical,15734.0
6060,"Guru, The (2002)",Comedy|Romance,9027.0
6169,"Black Stallion Returns, The (1983)",Adventure|Children,24883.0
6579,"One, Two, Three (1961)",Comedy,430.0
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance,11634.0
7036,Teen Wolf (1985),Comedy|Fantasy,11824.0
7050,Follow the Fleet (1936),Comedy|Musical|Romance,28292.0
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance,14442.0
8643,"Cinderella Story, A (2004)",Comedy|Romance,11247.0
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical,17768.0
25937,Easter Parade (1948),Musical|Romance,29380.0
32300,D.E.B.S. (2004),Action|Comedy,540.0
45175,Kinky Boots (2005),Comedy|Drama,16367.0
53466,Nancy Drew (2007),Adventure|Crime|Thriller,14043.0
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance,12435.0
69988,Humpday (2009),Comedy,23720.0
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,15179.0
85401,Super (2010),Action|Comedy|Drama,45132.0
93805,Iron Sky (2012),Action|Comedy|Sci-Fi,10679.0
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy,62764.0
94150,Hysteria (2011),Comedy|Romance,75802.0
94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy,72197.0
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,50797.0
665,Underground (1995),Comedy|Drama|War,11902.0
935,"Band Wagon, The (1953)",Comedy|Musical,29376.0
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,9305.0
1178,Paths of Glory (1957),Drama|War,975.0
1354,Breaking the Waves (1996),Drama|Mystery,145.0
2131,Autumn Sonata (Höstsonaten) (1978),Drama,12761.0
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,16306.0
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,20123.0
3306,"Circus, The (1928)",Comedy,28978.0
3310,"Kid, The (1921)",Comedy|Drama,10098.0
3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi,22501.0
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance,962.0
3677,Baraka (1992),Documentary,14002.0
3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,22500.0
3742,Battleship Potemkin (1925),Drama|War,643.0
3821,Nutty Professor II: The Klumps (2000),Comedy,12107.0
4325,"Night, The (Notte, La) (1960)",Drama,41050.0
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance,21028.0
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War,38360.0
5888,Brother (Brat) (1997),Crime|Drama,20992.0
5889,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance,66091.0
5912,Hit the Bank (Vabank) (1981),Comedy|Crime,22257.0
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,11615.0
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,26317.0
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,18148.0
6777,Judgment at Nuremberg (1961),Drama,821.0
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,780.0
7347,Secret Window (2004),Mystery|Thriller,1586.0
7371,Dogville (2003),Drama|Mystery|Thriller,553.0
8025,The Thief (1997),Drama,46187.0
8033,How to Steal a Million (1966),Comedy|Crime|Romance,3001.0
8197,Hiroshima Mon Amour (1959),Drama|Romance|War,5544.0
8511,"Immigrant, The (1917)",Comedy,47653.0
8638,Before Sunset (2004),Drama|Romance,80.0
8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama,10754.0
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,8424.0
26082,Harakiri (Seppuku) (1962),Drama,14537.0
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,895.0
26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,20848.0
